-7.8125	914.0625	\\
992.1875	-85.9375	\\
-996.09375	542.96875	\\
3.90625	-457.03125	\\
-496.09375	42.96875	\\
503.90625	-957.03125	\\
-746.09375	-707.03125	\\
253.90625	292.96875	\\
-246.09375	792.96875	\\
753.90625	-207.03125	\\
-871.09375	-82.03125	\\
128.90625	917.96875	\\
-371.09375	-582.03125	\\
628.90625	417.96875	\\
-621.09375	667.96875	\\
378.90625	-332.03125	\\
-121.09375	167.96875	\\
878.90625	-832.03125	\\
-933.59375	-769.53125	\\
66.40625	230.46875	\\
-433.59375	730.46875	\\
566.40625	-269.53125	\\
-683.59375	-19.53125	\\
316.40625	980.46875	\\
-183.59375	-519.53125	\\
816.40625	480.46875	\\
-808.59375	605.46875	\\
191.40625	-394.53125	\\
-308.59375	105.46875	\\
691.40625	-894.53125	\\
-558.59375	-644.53125	\\
441.40625	355.46875	\\
-58.59375	855.46875	\\
941.40625	-144.53125	\\
-964.84375	886.71875	\\
35.15625	-113.28125	\\
-464.84375	386.71875	\\
535.15625	-613.28125	\\
-714.84375	-363.28125	\\
285.15625	636.71875	\\
-214.84375	-863.28125	\\
785.15625	136.71875	\\
-839.84375	261.71875	\\
160.15625	-738.28125	\\
-339.84375	-238.28125	\\
660.15625	761.71875	\\
-589.84375	-988.28125	\\
410.15625	11.71875	\\
-89.84375	511.71875	\\
910.15625	-488.28125	\\
-902.34375	-425.78125	\\
97.65625	574.21875	\\
-402.34375	-925.78125	\\
597.65625	74.21875	\\
-652.34375	324.21875	\\
347.65625	-675.78125	\\
-152.34375	-175.78125	\\
847.65625	824.21875	\\
-777.34375	949.21875	\\
222.65625	-50.78125	\\
-277.34375	449.21875	\\
722.65625	-550.78125	\\
-527.34375	-300.78125	\\
472.65625	699.21875	\\
-27.34375	-800.78125	\\
972.65625	199.21875	\\
-980.46875	714.84375	\\
19.53125	-285.15625	\\
-480.46875	214.84375	\\
519.53125	-785.15625	\\
-730.46875	-535.15625	\\
269.53125	464.84375	\\
-230.46875	964.84375	\\
769.53125	-35.15625	\\
-855.46875	89.84375	\\
144.53125	-910.15625	\\
-355.46875	-410.15625	\\
644.53125	589.84375	\\
-605.46875	839.84375	\\
394.53125	-160.15625	\\
-105.46875	339.84375	\\
894.53125	-660.15625	\\
-917.96875	-597.65625	\\
82.03125	402.34375	\\
-417.96875	902.34375	\\
582.03125	-97.65625	\\
-667.96875	152.34375	\\
332.03125	-847.65625	\\
-167.96875	-347.65625	\\
832.03125	652.34375	\\
-792.96875	777.34375	\\
207.03125	-222.65625	\\
-292.96875	277.34375	\\
707.03125	-722.65625	\\
-542.96875	-472.65625	\\
457.03125	527.34375	\\
-42.96875	-972.65625	\\
957.03125	27.34375	\\
-949.21875	-941.40625	\\
50.78125	58.59375	\\
-449.21875	558.59375	\\
550.78125	-441.40625	\\
-699.21875	-191.40625	\\
300.78125	808.59375	\\
-199.21875	-691.40625	\\
800.78125	308.59375	\\
-824.21875	433.59375	\\
175.78125	-566.40625	\\
-324.21875	-66.40625	\\
675.78125	933.59375	\\
-574.21875	-816.40625	\\
425.78125	183.59375	\\
-74.21875	683.59375	\\
925.78125	-316.40625	\\
-886.71875	-253.90625	\\
113.28125	746.09375	\\
-386.71875	-753.90625	\\
613.28125	246.09375	\\
-636.71875	496.09375	\\
363.28125	-503.90625	\\
-136.71875	-3.90625	\\
863.28125	996.09375	\\
-761.71875	-878.90625	\\
238.28125	121.09375	\\
-261.71875	621.09375	\\
738.28125	-378.90625	\\
-511.71875	-128.90625	\\
488.28125	871.09375	\\
-11.71875	-628.90625	\\
988.28125	371.09375	\\
-988.28125	-371.09375	\\
11.71875	628.90625	\\
-488.28125	-871.09375	\\
511.71875	128.90625	\\
-738.28125	378.90625	\\
261.71875	-621.09375	\\
-238.28125	-121.09375	\\
761.71875	878.90625	\\
-863.28125	-996.09375	\\
136.71875	3.90625	\\
-363.28125	503.90625	\\
636.71875	-496.09375	\\
-613.28125	-246.09375	\\
386.71875	753.90625	\\
-113.28125	-746.09375	\\
886.71875	253.90625	\\
-925.78125	316.40625	\\
74.21875	-683.59375	\\
-425.78125	-183.59375	\\
574.21875	816.40625	\\
-675.78125	-933.59375	\\
324.21875	66.40625	\\
-175.78125	566.40625	\\
824.21875	-433.59375	\\
-800.78125	-308.59375	\\
199.21875	691.40625	\\
-300.78125	-808.59375	\\
699.21875	191.40625	\\
-550.78125	441.40625	\\
449.21875	-558.59375	\\
-50.78125	-58.59375	\\
949.21875	941.40625	\\
-957.03125	-27.34375	\\
42.96875	972.65625	\\
-457.03125	-527.34375	\\
542.96875	472.65625	\\
-707.03125	722.65625	\\
292.96875	-277.34375	\\
-207.03125	222.65625	\\
792.96875	-777.34375	\\
-832.03125	-652.34375	\\
167.96875	347.65625	\\
-332.03125	847.65625	\\
667.96875	-152.34375	\\
-582.03125	97.65625	\\
417.96875	-902.34375	\\
-82.03125	-402.34375	\\
917.96875	597.65625	\\
-894.53125	660.15625	\\
105.46875	-339.84375	\\
-394.53125	160.15625	\\
605.46875	-839.84375	\\
-644.53125	-589.84375	\\
355.46875	410.15625	\\
-144.53125	910.15625	\\
855.46875	-89.84375	\\
-769.53125	35.15625	\\
230.46875	-964.84375	\\
-269.53125	-464.84375	\\
730.46875	535.15625	\\
-519.53125	785.15625	\\
480.46875	-214.84375	\\
-19.53125	285.15625	\\
980.46875	-714.84375	\\
-972.65625	-199.21875	\\
27.34375	800.78125	\\
-472.65625	-699.21875	\\
527.34375	300.78125	\\
-722.65625	550.78125	\\
277.34375	-449.21875	\\
-222.65625	50.78125	\\
777.34375	-949.21875	\\
-847.65625	-824.21875	\\
152.34375	175.78125	\\
-347.65625	675.78125	\\
652.34375	-324.21875	\\
-597.65625	-74.21875	\\
402.34375	925.78125	\\
-97.65625	-574.21875	\\
902.34375	425.78125	\\
-910.15625	488.28125	\\
89.84375	-511.71875	\\
-410.15625	-11.71875	\\
589.84375	988.28125	\\
-660.15625	-761.71875	\\
339.84375	238.28125	\\
-160.15625	738.28125	\\
839.84375	-261.71875	\\
-785.15625	-136.71875	\\
214.84375	863.28125	\\
-285.15625	-636.71875	\\
714.84375	363.28125	\\
-535.15625	613.28125	\\
464.84375	-386.71875	\\
-35.15625	113.28125	\\
964.84375	-886.71875	\\
-941.40625	144.53125	\\
58.59375	-855.46875	\\
-441.40625	-355.46875	\\
558.59375	644.53125	\\
-691.40625	894.53125	\\
308.59375	-105.46875	\\
-191.40625	394.53125	\\
808.59375	-605.46875	\\
-816.40625	-480.46875	\\
183.59375	519.53125	\\
-316.40625	-980.46875	\\
683.59375	19.53125	\\
-566.40625	269.53125	\\
433.59375	-730.46875	\\
-66.40625	-230.46875	\\
933.59375	769.53125	\\
-878.90625	832.03125	\\
121.09375	-167.96875	\\
-378.90625	332.03125	\\
621.09375	-667.96875	\\
-628.90625	-417.96875	\\
371.09375	582.03125	\\
-128.90625	-917.96875	\\
871.09375	82.03125	\\
-753.90625	207.03125	\\
246.09375	-792.96875	\\
-253.90625	-292.96875	\\
746.09375	707.03125	\\
-503.90625	957.03125	\\
496.09375	-42.96875	\\
-3.90625	457.03125	\\
996.09375	-542.96875	\\
-998.046875	-228.515625	\\
1.953125	771.484375	\\
-498.046875	-728.515625	\\
501.953125	271.484375	\\
-748.046875	521.484375	\\
251.953125	-478.515625	\\
-248.046875	21.484375	\\
751.953125	-978.515625	\\
-873.046875	-853.515625	\\
126.953125	146.484375	\\
-373.046875	646.484375	\\
626.953125	-353.515625	\\
-623.046875	-103.515625	\\
376.953125	896.484375	\\
-123.046875	-603.515625	\\
876.953125	396.484375	\\
-935.546875	458.984375	\\
64.453125	-541.015625	\\
-435.546875	-41.015625	\\
564.453125	958.984375	\\
-685.546875	-791.015625	\\
314.453125	208.984375	\\
-185.546875	708.984375	\\
814.453125	-291.015625	\\
-810.546875	-166.015625	\\
189.453125	833.984375	\\
-310.546875	-666.015625	\\
689.453125	333.984375	\\
-560.546875	583.984375	\\
439.453125	-416.015625	\\
-60.546875	83.984375	\\
939.453125	-916.015625	\\
-966.796875	115.234375	\\
33.203125	-884.765625	\\
-466.796875	-384.765625	\\
533.203125	615.234375	\\
-716.796875	865.234375	\\
283.203125	-134.765625	\\
-216.796875	365.234375	\\
783.203125	-634.765625	\\
-841.796875	-509.765625	\\
158.203125	490.234375	\\
-341.796875	990.234375	\\
658.203125	-9.765625	\\
-591.796875	240.234375	\\
408.203125	-759.765625	\\
-91.796875	-259.765625	\\
908.203125	740.234375	\\
-904.296875	802.734375	\\
95.703125	-197.265625	\\
-404.296875	302.734375	\\
595.703125	-697.265625	\\
-654.296875	-447.265625	\\
345.703125	552.734375	\\
-154.296875	-947.265625	\\
845.703125	52.734375	\\
-779.296875	177.734375	\\
220.703125	-822.265625	\\
-279.296875	-322.265625	\\
720.703125	677.734375	\\
-529.296875	927.734375	\\
470.703125	-72.265625	\\
-29.296875	427.734375	\\
970.703125	-572.265625	\\
-982.421875	-56.640625	\\
17.578125	943.359375	\\
-482.421875	-556.640625	\\
517.578125	443.359375	\\
-732.421875	693.359375	\\
267.578125	-306.640625	\\
-232.421875	193.359375	\\
767.578125	-806.640625	\\
-857.421875	-681.640625	\\
142.578125	318.359375	\\
-357.421875	818.359375	\\
642.578125	-181.640625	\\
-607.421875	68.359375	\\
392.578125	-931.640625	\\
-107.421875	-431.640625	\\
892.578125	568.359375	\\
-919.921875	630.859375	\\
80.078125	-369.140625	\\
-419.921875	130.859375	\\
580.078125	-869.140625	\\
-669.921875	-619.140625	\\
330.078125	380.859375	\\
-169.921875	880.859375	\\
830.078125	-119.140625	\\
-794.921875	5.859375	\\
205.078125	-994.140625	\\
-294.921875	-494.140625	\\
705.078125	505.859375	\\
-544.921875	755.859375	\\
455.078125	-244.140625	\\
-44.921875	255.859375	\\
955.078125	-744.140625	\\
-951.171875	287.109375	\\
48.828125	-712.890625	\\
-451.171875	-212.890625	\\
548.828125	787.109375	\\
-701.171875	-962.890625	\\
298.828125	37.109375	\\
-201.171875	537.109375	\\
798.828125	-462.890625	\\
-826.171875	-337.890625	\\
173.828125	662.109375	\\
-326.171875	-837.890625	\\
673.828125	162.109375	\\
-576.171875	412.109375	\\
423.828125	-587.890625	\\
-76.171875	-87.890625	\\
923.828125	912.109375	\\
-888.671875	974.609375	\\
111.328125	-25.390625	\\
-388.671875	474.609375	\\
611.328125	-525.390625	\\
-638.671875	-275.390625	\\
361.328125	724.609375	\\
-138.671875	-775.390625	\\
861.328125	224.609375	\\
-763.671875	349.609375	\\
236.328125	-650.390625	\\
-263.671875	-150.390625	\\
736.328125	849.609375	\\
-513.671875	-900.390625	\\
486.328125	99.609375	\\
-13.671875	599.609375	\\
986.328125	-400.390625	\\
-990.234375	857.421875	\\
9.765625	-142.578125	\\
-490.234375	357.421875	\\
509.765625	-642.578125	\\
-740.234375	-392.578125	\\
259.765625	607.421875	\\
-240.234375	-892.578125	\\
759.765625	107.421875	\\
-865.234375	232.421875	\\
134.765625	-767.578125	\\
-365.234375	-267.578125	\\
634.765625	732.421875	\\
-615.234375	982.421875	\\
384.765625	-17.578125	\\
-115.234375	482.421875	\\
884.765625	-517.578125	\\
-927.734375	-455.078125	\\
72.265625	544.921875	\\
-427.734375	-955.078125	\\
572.265625	44.921875	\\
-677.734375	294.921875	\\
322.265625	-705.078125	\\
-177.734375	-205.078125	\\
822.265625	794.921875	\\
-802.734375	919.921875	\\
197.265625	-80.078125	\\
-302.734375	419.921875	\\
697.265625	-580.078125	\\
-552.734375	-330.078125	\\
447.265625	669.921875	\\
-52.734375	-830.078125	\\
947.265625	169.921875	\\
-958.984375	-798.828125	\\
41.015625	201.171875	\\
-458.984375	701.171875	\\
541.015625	-298.828125	\\
-708.984375	-48.828125	\\
291.015625	951.171875	\\
-208.984375	-548.828125	\\
791.015625	451.171875	\\
-833.984375	576.171875	\\
166.015625	-423.828125	\\
-333.984375	76.171875	\\
666.015625	-923.828125	\\
-583.984375	-673.828125	\\
416.015625	326.171875	\\
-83.984375	826.171875	\\
916.015625	-173.828125	\\
-896.484375	-111.328125	\\
103.515625	888.671875	\\
-396.484375	-611.328125	\\
603.515625	388.671875	\\
-646.484375	638.671875	\\
353.515625	-361.328125	\\
-146.484375	138.671875	\\
853.515625	-861.328125	\\
-771.484375	-736.328125	\\
228.515625	263.671875	\\
-271.484375	763.671875	\\
728.515625	-236.328125	\\
-521.484375	13.671875	\\
478.515625	-986.328125	\\
-21.484375	-486.328125	\\
978.515625	513.671875	\\
-974.609375	-970.703125	\\
25.390625	29.296875	\\
-474.609375	529.296875	\\
525.390625	-470.703125	\\
-724.609375	-220.703125	\\
275.390625	779.296875	\\
-224.609375	-720.703125	\\
775.390625	279.296875	\\
-849.609375	404.296875	\\
150.390625	-595.703125	\\
-349.609375	-95.703125	\\
650.390625	904.296875	\\
-599.609375	-845.703125	\\
400.390625	154.296875	\\
-99.609375	654.296875	\\
900.390625	-345.703125	\\
-912.109375	-283.203125	\\
87.890625	716.796875	\\
-412.109375	-783.203125	\\
587.890625	216.796875	\\
-662.109375	466.796875	\\
337.890625	-533.203125	\\
-162.109375	-33.203125	\\
837.890625	966.796875	\\
-787.109375	-908.203125	\\
212.890625	91.796875	\\
-287.109375	591.796875	\\
712.890625	-408.203125	\\
-537.109375	-158.203125	\\
462.890625	841.796875	\\
-37.109375	-658.203125	\\
962.890625	341.796875	\\
-943.359375	-626.953125	\\
56.640625	373.046875	\\
-443.359375	873.046875	\\
556.640625	-126.953125	\\
-693.359375	123.046875	\\
306.640625	-876.953125	\\
-193.359375	-376.953125	\\
806.640625	623.046875	\\
-818.359375	748.046875	\\
181.640625	-251.953125	\\
-318.359375	248.046875	\\
681.640625	-751.953125	\\
-568.359375	-501.953125	\\
431.640625	498.046875	\\
-68.359375	998.046875	\\
931.640625	-1.953125	\\
-880.859375	60.546875	\\
119.140625	-939.453125	\\
-380.859375	-439.453125	\\
619.140625	560.546875	\\
-630.859375	810.546875	\\
369.140625	-189.453125	\\
-130.859375	310.546875	\\
869.140625	-689.453125	\\
-755.859375	-564.453125	\\
244.140625	435.546875	\\
-255.859375	935.546875	\\
744.140625	-64.453125	\\
-505.859375	185.546875	\\
494.140625	-814.453125	\\
-5.859375	-314.453125	\\
994.140625	685.546875	\\
-994.140625	-685.546875	\\
5.859375	314.453125	\\
-494.140625	814.453125	\\
505.859375	-185.546875	\\
-744.140625	64.453125	\\
255.859375	-935.546875	\\
-244.140625	-435.546875	\\
755.859375	564.453125	\\
-869.140625	689.453125	\\
130.859375	-310.546875	\\
-369.140625	189.453125	\\
630.859375	-810.546875	\\
-619.140625	-560.546875	\\
380.859375	439.453125	\\
-119.140625	939.453125	\\
880.859375	-60.546875	\\
-931.640625	1.953125	\\
68.359375	-998.046875	\\
-431.640625	-498.046875	\\
568.359375	501.953125	\\
-681.640625	751.953125	\\
318.359375	-248.046875	\\
-181.640625	251.953125	\\
818.359375	-748.046875	\\
-806.640625	-623.046875	\\
193.359375	376.953125	\\
-306.640625	876.953125	\\
693.359375	-123.046875	\\
-556.640625	126.953125	\\
443.359375	-873.046875	\\
-56.640625	-373.046875	\\
943.359375	626.953125	\\
-962.890625	-341.796875	\\
37.109375	658.203125	\\
-462.890625	-841.796875	\\
537.109375	158.203125	\\
-712.890625	408.203125	\\
287.109375	-591.796875	\\
-212.890625	-91.796875	\\
787.109375	908.203125	\\
-837.890625	-966.796875	\\
162.109375	33.203125	\\
-337.890625	533.203125	\\
662.109375	-466.796875	\\
-587.890625	-216.796875	\\
412.109375	783.203125	\\
-87.890625	-716.796875	\\
912.109375	283.203125	\\
-900.390625	345.703125	\\
99.609375	-654.296875	\\
-400.390625	-154.296875	\\
599.609375	845.703125	\\
-650.390625	-904.296875	\\
349.609375	95.703125	\\
-150.390625	595.703125	\\
849.609375	-404.296875	\\
-775.390625	-279.296875	\\
224.609375	720.703125	\\
-275.390625	-779.296875	\\
724.609375	220.703125	\\
-525.390625	470.703125	\\
474.609375	-529.296875	\\
-25.390625	-29.296875	\\
974.609375	970.703125	\\
-978.515625	-513.671875	\\
21.484375	486.328125	\\
-478.515625	986.328125	\\
521.484375	-13.671875	\\
-728.515625	236.328125	\\
271.484375	-763.671875	\\
-228.515625	-263.671875	\\
771.484375	736.328125	\\
-853.515625	861.328125	\\
146.484375	-138.671875	\\
-353.515625	361.328125	\\
646.484375	-638.671875	\\
-603.515625	-388.671875	\\
396.484375	611.328125	\\
-103.515625	-888.671875	\\
896.484375	111.328125	\\
-916.015625	173.828125	\\
83.984375	-826.171875	\\
-416.015625	-326.171875	\\
583.984375	673.828125	\\
-666.015625	923.828125	\\
333.984375	-76.171875	\\
-166.015625	423.828125	\\
833.984375	-576.171875	\\
-791.015625	-451.171875	\\
208.984375	548.828125	\\
-291.015625	-951.171875	\\
708.984375	48.828125	\\
-541.015625	298.828125	\\
458.984375	-701.171875	\\
-41.015625	-201.171875	\\
958.984375	798.828125	\\
-947.265625	-169.921875	\\
52.734375	830.078125	\\
-447.265625	-669.921875	\\
552.734375	330.078125	\\
-697.265625	580.078125	\\
302.734375	-419.921875	\\
-197.265625	80.078125	\\
802.734375	-919.921875	\\
-822.265625	-794.921875	\\
177.734375	205.078125	\\
-322.265625	705.078125	\\
677.734375	-294.921875	\\
-572.265625	-44.921875	\\
427.734375	955.078125	\\
-72.265625	-544.921875	\\
927.734375	455.078125	\\
-884.765625	517.578125	\\
115.234375	-482.421875	\\
-384.765625	17.578125	\\
615.234375	-982.421875	\\
-634.765625	-732.421875	\\
365.234375	267.578125	\\
-134.765625	767.578125	\\
865.234375	-232.421875	\\
-759.765625	-107.421875	\\
240.234375	892.578125	\\
-259.765625	-607.421875	\\
740.234375	392.578125	\\
-509.765625	642.578125	\\
490.234375	-357.421875	\\
-9.765625	142.578125	\\
990.234375	-857.421875	\\
-986.328125	400.390625	\\
13.671875	-599.609375	\\
-486.328125	-99.609375	\\
513.671875	900.390625	\\
-736.328125	-849.609375	\\
263.671875	150.390625	\\
-236.328125	650.390625	\\
763.671875	-349.609375	\\
-861.328125	-224.609375	\\
138.671875	775.390625	\\
-361.328125	-724.609375	\\
638.671875	275.390625	\\
-611.328125	525.390625	\\
388.671875	-474.609375	\\
-111.328125	25.390625	\\
888.671875	-974.609375	\\
-923.828125	-912.109375	\\
76.171875	87.890625	\\
-423.828125	587.890625	\\
576.171875	-412.109375	\\
-673.828125	-162.109375	\\
326.171875	837.890625	\\
-173.828125	-662.109375	\\
826.171875	337.890625	\\
-798.828125	462.890625	\\
201.171875	-537.109375	\\
-298.828125	-37.109375	\\
701.171875	962.890625	\\
-548.828125	-787.109375	\\
451.171875	212.890625	\\
-48.828125	712.890625	\\
951.171875	-287.109375	\\
-955.078125	744.140625	\\
44.921875	-255.859375	\\
-455.078125	244.140625	\\
544.921875	-755.859375	\\
-705.078125	-505.859375	\\
294.921875	494.140625	\\
-205.078125	994.140625	\\
794.921875	-5.859375	\\
-830.078125	119.140625	\\
169.921875	-880.859375	\\
-330.078125	-380.859375	\\
669.921875	619.140625	\\
-580.078125	869.140625	\\
419.921875	-130.859375	\\
-80.078125	369.140625	\\
919.921875	-630.859375	\\
-892.578125	-568.359375	\\
107.421875	431.640625	\\
-392.578125	931.640625	\\
607.421875	-68.359375	\\
-642.578125	181.640625	\\
357.421875	-818.359375	\\
-142.578125	-318.359375	\\
857.421875	681.640625	\\
-767.578125	806.640625	\\
232.421875	-193.359375	\\
-267.578125	306.640625	\\
732.421875	-693.359375	\\
-517.578125	-443.359375	\\
482.421875	556.640625	\\
-17.578125	-943.359375	\\
982.421875	56.640625	\\
-970.703125	572.265625	\\
29.296875	-427.734375	\\
-470.703125	72.265625	\\
529.296875	-927.734375	\\
-720.703125	-677.734375	\\
279.296875	322.265625	\\
-220.703125	822.265625	\\
779.296875	-177.734375	\\
-845.703125	-52.734375	\\
154.296875	947.265625	\\
-345.703125	-552.734375	\\
654.296875	447.265625	\\
-595.703125	697.265625	\\
404.296875	-302.734375	\\
-95.703125	197.265625	\\
904.296875	-802.734375	\\
-908.203125	-740.234375	\\
91.796875	259.765625	\\
-408.203125	759.765625	\\
591.796875	-240.234375	\\
-658.203125	9.765625	\\
341.796875	-990.234375	\\
-158.203125	-490.234375	\\
841.796875	509.765625	\\
-783.203125	634.765625	\\
216.796875	-365.234375	\\
-283.203125	134.765625	\\
716.796875	-865.234375	\\
-533.203125	-615.234375	\\
466.796875	384.765625	\\
-33.203125	884.765625	\\
966.796875	-115.234375	\\
-939.453125	916.015625	\\
60.546875	-83.984375	\\
-439.453125	416.015625	\\
560.546875	-583.984375	\\
-689.453125	-333.984375	\\
310.546875	666.015625	\\
-189.453125	-833.984375	\\
810.546875	166.015625	\\
-814.453125	291.015625	\\
185.546875	-708.984375	\\
-314.453125	-208.984375	\\
685.546875	791.015625	\\
-564.453125	-958.984375	\\
435.546875	41.015625	\\
-64.453125	541.015625	\\
935.546875	-458.984375	\\
-876.953125	-396.484375	\\
123.046875	603.515625	\\
-376.953125	-896.484375	\\
623.046875	103.515625	\\
-626.953125	353.515625	\\
373.046875	-646.484375	\\
-126.953125	-146.484375	\\
873.046875	853.515625	\\
-751.953125	978.515625	\\
248.046875	-21.484375	\\
